id,title,rank,start_date,studio,mean,popularity,num_list_users,num_scoring_users,genres
30458,"Tokyo Ghoul: ""Jack""",2720,2015-09-30,Pierrot,7.3,954,253465,143274,
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,2721,2005-08-20,Production I.G,7.3,3247,45948,23585,
36910,Wu Geng Ji Zhi Tianqi,2722,2017-12-29,Sparkly Key Animation Studio,7.3,9449,3542,1468,
34863,Zoku Touken Ranbu: Hanamaru,2723,2018-01-08,Doga Kobo,7.3,4057,29797,8191,
49938,Ame wo Tsugeru Hyouryuu Danchi,2724,2022-09-16,Studio Colorido,7.3,2737,63089,30798,
49066,Artiswitch,2725,2021-05-28,Sunrise,7.3,5171,16932,6619,
14669,Aura: Maryuuin Kouga Saigo no Tatakai,2726,2013-04-13,AIC ASTA,7.3,1903,113008,41555,
2986,Bamboo Blade,2727,2007-10-02,AIC ASTA,7.3,2237,88622,40819,
7972,"Chi's Sweet Home: Chi to Kocchi, Deau.",2728,2010-04-23,Madhouse,7.3,7230,7309,3151,
51251,D4DJ Double Mix,2729,2022-08-19,SANZIGEN,7.3,7212,7375,3489,
53613,Dead Mount Death Play,2730,2023-04-11,Geek Toys,7.3,1093,219849,95266,
5593,Dogs: Bullets & Carnage,2731,2009-05-19,David Production,7.3,2782,61433,29007,
35740,Doraemon Movie 38: Nobita no Takarajima,2732,2018-03-03,Shin-Ei Animation,7.3,7687,6299,3533,
908,Fullmetal Alchemist: Premium Collection,2733,2006-03-29,Bones,7.3,2566,70868,34657,
13335,Fuse: Teppou Musume no Torimonochou,2734,2012-10-20,TMS Entertainment,7.3,3799,33977,12610,
1534,Futari wa Precure: Splash☆Star,2735,2006-02-05,Toei Animation,7.3,5541,14114,5757,
32740,Girls & Panzer Movie Specials,2736,2016-05-27,Actas,7.3,4454,24353,11199,
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,2737,2009-03-06,J.C.Staff,7.3,3605,38354,19531,
1030,Heisei Tanuki Gassen Ponpoko,2738,1994-06-13,Studio Ghibli,7.3,1963,108225,62995,
21075,Hetalia: The Beautiful World Extra Disc,2739,2014-02-26,Studio Deen,7.3,6261,10367,4326,
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,2740,2015-12-29,Studio Deen,7.3,6911,8256,1052,
1206,Ihatov Gensou: Kenji no Haru,2741,1996-12-14,Group TAC,7.3,6599,9186,2893,
49,Aa! Megami-sama!,2742,1993-02-21,AIC,7.29,2983,54199,26950,
49520,Aharen-san wa Hakarenai,2743,2022-04-02,Felix Film,7.29,714,330838,141463,
6948,Bakemonogatari Recap,2744,2009-08-07,Shaft,7.29,3062,51391,23512,
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,2745,2010-10-23,Pierrot,7.29,3590,38589,17985,
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,2746,1996-12-13,Toei Animation,7.29,6217,10560,3202,
3460,Bosco Adventure,2747,1986-10-06,Nippon Animation,7.29,11110,2079,809,
1536,Busou Renkin,2748,2006-10-05,Xebec,7.29,1360,172506,80538,
1678,Cyborg 009: The Cyborg Soldier,2749,2001-10-14,Japan Vistec,7.29,3791,34243,12773,
5065,Detroit Metal City: Birth of the Metal Devil,2750,2008-07-11,Studio 4°C,7.29,4473,24143,13208,
5197,Dragon League,2751,1993-05-07,Gallop,7.29,11028,2130,728,
54042,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai,2752,2023-02-04,DLE,7.29,7642,6389,1528,
408,Final Fantasy VII: Last Order,2753,2005-09-14,Madhouse,7.29,2668,66213,39199,
36317,Gaikotsu Shotenin Honda-san,2754,2018-10-08,DLE,7.29,1837,118012,48997,
14811,GJ-bu,2755,2013-01-10,Doga Kobo,7.29,1352,174764,76651,
36884,Hisone to Maso-tan,2756,2018-04-13,Bones,7.29,2316,83509,37341,
33654,Hitorijime My Hero,2757,2017-07-08,Encourage Films,7.29,1385,169077,82504,
49438,Isekai Yakkyoku,2758,2022-07-10,Diomedéa,7.29,1147,210017,106849,
483,Kurau Phantom Memory,2759,2004-06-25,Bones,7.29,3971,31432,8180,
54617,Kyuujitsu no Warumono-san,2760,2024-01-08,SynergySP,7.29,2656,66797,16515,
39487,Lupin the IIIrd: Mine Fujiko no Uso,2761,2019-05-31,Telecom Animation Film,7.29,5562,13978,5501,
519,Mahoraba: Heartful Days,2762,2005-01-10,J.C.Staff,7.29,4318,26175,10374,
158,Maria-sama ga Miteru,2763,2004-01-08,Studio Deen,7.29,2582,70190,21791,
3468,Maria-sama ga Miteru Specials,2764,2004-04-04,Studio Deen,7.29,6421,9794,4660,
520,Marmalade Boy Movie,2765,1995-03-04,Toei Animation,7.29,6101,11062,4703,
2488,Mei to Koneko Bus,2766,2002-10-01,Studio Ghibli,7.29,4712,21280,8087,
53780,Meitantei Conan: Haibara Ai Monogatari - Kurogane no Mystery Train,2767,2023-01-06,TMS Entertainment,7.29,9364,3654,1084,
37618,Meng Qi Shi Shen,2768,2018-12-29,Wawayu Animation,7.29,4341,25846,9108,
16762,Mirai Nikki: Redial,2769,2013-06-19,asread.,7.29,658,354501,221689,
17505,Mushibugyou,2770,2013-04-08,Seven Arcs Pictures,7.29,2195,91082,34877,
2472,Naruto: Shippuuden Movie 1,2771,2007-08-04,Pierrot,7.29,812,297766,173240,
5395,Nekketsu Saikyou Go-Saurer,2772,1993-03-03,Sunrise,7.29,11750,1661,419,
1203,Nitaboh,2773,2004-02-21,WAO World,7.29,6426,9781,3466,
272,Noir,2774,2001-04-06,Bee Train,7.29,1892,113776,39606,
41290,Saezuru Tori wa Habatakanai: Don't Stay Gold,2775,2021-03-01,GRIZZLY,7.29,5055,18055,5966,
4015,School Rumble San Gakki,2776,2008-07-17,Studio Comet,7.29,2751,62616,35460,
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,2777,2013-07-05,AIC,7.29,4545,23172,10661,
20671,Shashinkan,2778,2013-11-09,Studio Colorido,7.29,6955,8108,3345,
959,Shin Chou Kyou Ryo: Condor Hero,2779,2001-04-11,Nippon Animation,7.29,6592,9204,2816,
57442,Shixiong A Shixiong 2nd Season,2780,2023-12-14,Sparkly Key Animation Studio,7.29,14951,638,139,
152,Solty Rei,2781,2005-10-07,Gonzo,7.29,4031,30383,12749,
6381,Strike Witches 2,2782,2010-07-08,AIC Spirits,7.29,2308,83881,40411,
1072,Sweat Punch,2783,2002-03-02,Studio 4°C,7.29,3589,38589,16192,
2577,Tom Sawyer no Bouken,2784,1980-01-06,Nippon Animation,7.29,6574,9263,3930,
27,Trinity Blood,2785,2005-04-29,Gonzo,7.29,1291,184704,80459,
8115,Uchuu Show e Youkoso,2786,2010-02-18,A-1 Pictures,7.29,4276,26722,8722,
39380,"Wei, Kanjian Erduo La! 2",2787,2019-02-02,monofilmo,7.29,6307,10203,5184,
44221,Xie Wang Zhui Qi: Yishi Qingcheng,2788,2020-12-04,KJJ Animation,7.29,6593,9202,3169,
878,Zegapain,2789,2006-04-06,Sunrise,7.29,3779,34460,11043,
4038,Zettai Karen Children,2790,2008-04-06,SynergySP,7.29,3214,46678,12078,
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,2791,2019-05-17,Production I.G,7.28,7131,7575,1188,
33362,Starmyu 2nd Season,2792,2017-04-04,C-Station,7.28,5159,17025,6395,
33004,Tanaka-kun wa Kyou mo Kedaruge,2793,2016-04-07,SILVER LINK.,7.28,3488,40706,16387,
13333,Tari Tari,2794,2012-07-01,P.A. Works,7.28,1448,161130,58053,
3859,Top Secret: The Revelation,2795,2008-04-09,Madhouse,7.28,4891,19610,4255,
10294,Towa no Quon 1: Utakata no Kaben,2796,2011-06-18,Bones,7.28,2374,79885,26435,
2129,True Tears,2797,2008-01-06,P.A. Works,7.28,1113,216731,101283,
38999,Watashi ni Tenshi ga Maiorita! Special,2798,2019-05-24,Doga Kobo,7.28,3996,30989,16528,
2806,Yadamon,2799,1992-08-24,Group TAC,7.28,11382,1892,565,
35626,Yao Shen Ji,2800,2017-05-09,Ruo Hong Culture,7.28,5247,16189,7025,
45489,Aggressive Retsuko (ONA) 4th Season,2801,2021-12-16,Fanworks,7.28,2967,54561,30905,
101,Air,2802,2005-01-07,Kyoto Animation,7.28,808,298257,153948,
656,Air in Summer,2803,2005-08-28,Kyoto Animation,7.28,3464,41069,24194,
8676,Amagami SS,2804,2010-07-02,AIC,7.28,610,380362,159988,
11266,Ao no Exorcist: Kuro no Iede,2805,2011-10-26,A-1 Pictures,7.28,1655,135748,67800,
5578,Aoyama Goushou Tanpenshuu,2806,1999-03-17,TMS Entertainment,7.28,7654,6356,2931,
14967,Boku wa Tomodachi ga Sukunai Next,2807,2013-01-11,AIC Build,7.28,414,531863,322387,
14345,Btooom!,2808,2012-10-04,Madhouse,7.28,204,857077,492363,
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,2809,2014-09-30,Sunrise,7.28,4307,26267,15741,
1674,Captain Tsubasa J,2810,1994-10-21,Studio Comet,7.28,4048,29941,17427,
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,2811,2014-10-03,Seven,7.28,668,351865,185738,
10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,2812,2012-02-08,Shaft,7.28,2777,61676,33434,
34299,Digimon Adventure tri. 4: Soushitsu,2813,2017-02-25,Toei Animation,7.28,2851,58782,32019,
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,2814,2009-03-07,Shin-Ei Animation,7.28,7186,7463,4530,
2648,Doraemon: 2112-nen Doraemon Tanjou,2815,1995-03-04,Shin-Ei Animation,7.28,7919,5840,3162,
42192,Edens Zero,2816,2021-04-11,J.C.Staff,7.28,958,252369,93822,
52081,Edomae Elf,2817,2023-04-08,C2C,7.28,2803,60381,21923,
356,Fate/stay night,2818,2006-01-07,Studio Deen,7.28,169,941458,516312,
18229,Gatchaman Crowds,2819,2013-07-13,Tatsunoko Production,7.28,1296,183663,69975,
2400,GS Mikami,2820,1993-04-11,Toei Animation,7.28,5524,14200,4835,
51020,Helck,2821,2023-07-12,Satelight,7.28,2217,89568,33445,
49692,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,2822,2022-04-07,Lay-duce,7.28,2641,67169,24487,
31997,Hetalia: The World Twinkle Extra Disc,2823,2016-02-24,Studio Deen,7.28,6853,8392,3299,
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,2824,2021-04-05,Project No.9,7.28,356,606690,326056,
2336,Hikaru no Go: New Year Special,2825,2002-01-01,Pierrot,7.28,6460,9664,4811,
13271,Hunter x Hunter Movie 1: Phantom Rouge,2826,2013-01-12,Madhouse,7.28,1200,199075,114087,
19951,Hunter x Hunter Movie 2: The Last Mission,2827,2013-12-27,Madhouse,7.28,1322,180115,95294,
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,2828,2011-09-16,Manglobe,7.28,1978,107082,62041,
16009,Kamisama no Inai Nichiyoubi,2829,2013-07-07,Madhouse,7.28,1083,221466,93838,
845,Kiba,2830,2006-04-02,Madhouse,7.28,2400,78568,33220,
45486,Kuma Kuma Kuma Bear Punch!,2831,2023-04-03,EMT Squared,7.28,2445,76156,28270,
54437,Lian Qi Shi Wan Nian,2832,2023-02-18,Suoyi Technology,7.28,12314,1371,391,
42290,Ling Long: Incarnation Part 2,2833,2020-07-31,YHKT Entertainment,7.28,10797,2292,949,
1432,Lupin III: Fuuma Ichizoku no Inbou,2834,1987-12-26,Tokyo Movie Shinsha,7.28,6004,11527,5492,
28013,Macross Δ,2835,2016-04-03,Satelight,7.28,2417,77615,26810,
40497,Mahouka Koukou no Rettousei: Raihousha-hen,2836,2020-10-04,8bit,7.28,665,352363,160979,
99,Mai-Otome,2837,2005-10-07,Sunrise,7.28,3059,51437,25357,
36936,Mirai no Mirai,2838,2018-07-20,Studio Chizu,7.28,1615,140312,67974,
4062,Musashi no Ken,2839,1985-04-18,Eiken,7.28,10173,2780,628,
4437,Naruto: Shippuuden Movie 2 - Kizuna,2840,2008-08-02,Pierrot,7.28,902,267684,152758,
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,2841,2012-08-23,Hoods Entertainment,7.28,3298,44645,24715,
443,Onegai☆Teacher: Himitsu na Futari,2842,2002-10-25,Daume,7.28,3151,48559,29127,
2835,Patalliro!,2843,1982-04-08,Toei Animation,7.28,6804,8494,1549,
1565,Pokemon Diamond & Pearl,2844,2006-09-28,OLM,7.28,1549,147668,90641,
40881,Pokemon Movie 23: Koko,2845,2020-12-25,OLM,7.28,4335,25904,11376,
35330,Poputepipikku,2846,2018-01-07,Kamikaze Douga,7.28,1079,223007,109371,
2744,Potemayo,2847,2007-07-07,J.C.Staff,7.28,5163,16986,6557,
48941,Quanzhi Fashi V,2848,2021-07-28,Foch Films,7.28,4337,25878,10154,
1231,Saber Marionette J to X,2849,1998-10-06,HAL Film Maker,7.28,5415,14891,7462,
11499,Sankarea,2850,2012-04-06,Studio Deen,7.28,348,615349,314940,
15751,Senyuu.,2851,2013-01-09,Ordet,7.28,1854,116205,52587,
30649,Shin Atashin'chi,2852,2015-10-06,Shin-Ei Animation,7.28,9125,3949,1646,
3958,Kannagi,2853,2008-10-04,A-1 Pictures,7.27,1380,169497,68987,
1004,Kanojo to Kanojo no Neko,2854,2002-04-19,CoMix Wave Films,7.27,2082,98855,54122,
606,Kazemakase Tsukikage Ran,2855,2000-01-26,Madhouse,7.27,5111,17437,5855,
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,2856,2009-03-07,Sunrise,7.27,8722,4565,2009,
1288,Kidou Keisatsu Patlabor,2857,1988-04-25,Studio Deen,7.27,3660,37125,13444,
2269,Kidou Senshi Gundam SEED Special Edition,2858,2004-08-27,Sunrise,7.27,6146,10882,4552,
2927,KimiKiss Pure Rouge,2859,2007-10-07,J.C.Staff,7.27,2206,90309,40928,
4186,Koukaku no Regios,2860,2009-01-11,Zexcs,7.27,1134,212545,104435,
28623,Koutetsujou no Kabaneri,2861,2016-04-08,Wit Studio,7.27,226,811971,430121,
17259,Kuroko no Basket: Oshaberi Shiyokka,2862,2012-12-21,Production I.G,7.27,3122,49418,24724,
4375,Kyoro-chan,2863,1999-07-01,Group TAC,7.27,9935,3008,1398,
41833,Kyuuketsuki Sugu Shinu,2864,2021-10-04,Madhouse,7.27,2205,90387,33098,
633,Legend of Basara,2865,1998-04-03,KSS,7.27,5712,13144,4034,
6067,Moeru! Oniisan,2866,1988-03-14,Pierrot,7.27,11529,1804,478,
2929,Moonlight Mile 2nd Season: Touch Down,2867,2007-09-13,Studio Hibari,7.27,8342,5158,1799,
9181,Motto To LOVE-Ru,2868,2010-10-06,Xebec,7.27,702,333877,191528,
6712,Natsu no Arashi! Akinaichuu,2869,2009-10-05,Shaft,7.27,4741,21070,7888,
31414,Nijiiro Days,2870,2016-01-10,Production Reed,7.27,1031,232781,98877,
3136,Ochamegami Monogatari: Korokoro Pollon,2871,1982-05-08,Kokusai Eigasha,7.27,9455,3539,1769,
770,Pale Cocoon,2872,2005-12-10,Studio Rikka,7.27,2578,70507,34927,
3292,Potemayo Specials,2873,2007-09-28,J.C.Staff,7.27,9115,3974,2072,
710,Rec,2874,2006-02-03,Shaft,7.27,1901,113234,57868,
28497,Rokka no Yuusha,2875,2015-07-05,Passione,7.27,336,633210,332627,
2361,Sei Juushi Bismarck,2876,1984-10-07,Pierrot,7.27,7949,5799,2475,
5277,Sekirei: Pure Engagement,2877,2010-07-04,Seven Arcs,7.27,996,242154,132937,
9888,Shinryaku! Ika Musume Specials,2878,2011-05-03,Diomedéa,7.27,4501,23777,12317,
32175,Shounen Maid,2879,2016-04-08,8bit,7.27,2292,84867,36684,
855,Strawberry Panic,2880,2006-04-04,Madhouse,7.27,1584,143430,58392,
4884,Tales of the Abyss,2881,2008-10-03,Sunrise,7.27,1785,122950,50107,
541,Tenchi Muyou! Ryououki 3rd Season,2882,2003-09-18,AIC,7.27,4758,20931,10720,
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",2883,2016-02-25,A-1 Pictures,7.27,6583,9229,3698,
3089,The Sky Crawlers,2884,2008-08-02,Production I.G,7.27,2893,57237,24750,
37993,Watashi ni Tenshi ga Maiorita!,2885,2019-01-08,Doga Kobo,7.27,1178,202483,83249,
3692,Yes! Precure 5 GoGo!,2886,2008-02-03,Toei Animation,7.27,6003,11530,4593,
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,2887,1995-12-16,Pierrot,7.27,5663,13408,4963,
37403,Ahiru no Sora,2888,2019-10-02,Diomedéa,7.27,1205,198563,86977,
7870,Baka to Test to Shoukanjuu Specials,2889,2010-04-23,SILVER LINK.,7.27,3126,49340,22766,
35262,Boku no Hero Academia: Hero Note,2890,2017-03-25,Bones,7.27,1290,184713,91980,
38186,Bokutachi wa Benkyou ga Dekinai,2891,2019-04-07,Silver,7.27,512,438362,228721,
39819,Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,2892,2019-11-01,Silver,7.27,2662,66483,31651,
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,2893,2015-05-02,Sunrise,7.27,1889,114034,55112,
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,2894,2012-03-03,Shin-Ei Animation,7.27,7438,6820,4150,
6783,ef: A Tale of Memories. - Recollections,2895,2008-09-26,Shaft,7.27,5635,13593,4192,
39676,Hanhua Riji,2896,2019-07-21,L²Studio,7.27,7338,7041,2361,
5150,Hatsukoi Limited.,2897,2009-04-12,J.C.Staff,7.27,2052,101361,40677,
30300,"High School DxD New: Oppai, Tsutsumimasu!",2898,2015-03-10,TNK,7.27,1429,163445,89547,
12729,High School DxD OVA,2899,2012-09-06,TNK,7.27,848,285277,166723,
13357,High School DxD Specials,2900,2012-03-21,TNK,7.27,1148,209287,122608,
8768,Hiyokoi,2901,2010-07-30,Production I.G,7.27,2138,95282,49089,
24781,Imawa no Kuni no Alice,2902,2014-10-15,SILVER LINK.,7.27,2797,60737,24051,
42106,Jiang Ziya,2903,2020-10-01,Beijing Enlight Pictures,7.27,7359,6992,1956,
40272,A3! Season Autumn & Winter,2904,2020-10-13,P.A. Works,7.26,4589,22584,6914,
3791,Air Gear Special,2905,2007-03-21,Toei Animation,7.26,3210,46842,24850,
282,Angel Heart,2906,2005-10-04,TMS Entertainment,7.26,5037,18232,5564,
11701,Another: The Other - Inga,2907,2012-05-26,P.A. Works,7.26,1251,190136,114363,
34618,Blend S,2908,2017-10-08,A-1 Pictures,7.26,313,659266,370425,
35815,Boku dake ga Inai Machi Recaps,2909,2016-02-16,A-1 Pictures,7.26,3739,35456,13597,
1450,Brigadoon: Marin to Melan,2910,2000-07-21,Sunrise,7.26,5618,13703,3496,
15687,Chuunibyou demo Koi ga Shitai! Lite,2911,2012-09-27,Kyoto Animation,7.26,1589,143059,77921,
2398,Digimon Adventure 02: Diablomon no Gyakushuu,2912,2001-03-03,Toei Animation,7.26,3009,53099,30318,
2675,Doraemon Movie 17: Nobita to Ginga Express,2913,1996-03-02,Shin-Ei Animation,7.26,6772,8589,5248,
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,2914,1998-03-07,Shin-Ei Animation,7.26,7014,7914,4914,
5760,Dororo to Hyakkimaru,2915,1969-04-06,Mushi Production,7.26,4691,21525,5813,
55303,Fei Guang,2916,2023-05-10,Studio Ppuri,7.26,16555,446,234,
9135,Fullmetal Alchemist: The Sacred Star of Milos,2917,2011-07-02,Bones,7.26,1275,186263,97679,
2484,Gear Fighter Dendoh,2918,2000-10-04,Sunrise,7.26,9253,3785,1286,
39576,Goblin Slayer: Goblin's Crown,2919,2020-02-01,White Fox,7.26,847,285602,139781,
411,Gun x Sword,2920,2005-07-04,AIC ASTA,7.26,2406,78223,33395,
3335,Haikara-san ga Tooru,2921,1978-06-03,Nippon Animation,7.26,7410,6890,962,
6574,Hanamaru Youchien,2922,2010-01-11,Gainax,7.26,2152,94169,38649,
5060,Hetalia Axis Powers,2923,2009-01-24,Studio Deen,7.26,945,255574,127051,
42361,"Ijiranaide, Nagatoro-san",2924,2021-04-11,Telecom Animation Film,7.26,236,796747,431210,
35413,Imouto sae Ireba Ii.,2925,2017-10-08,SILVER LINK.,7.26,690,339255,155487,
13261,Inazuma Eleven Go: Chrono Stone,2926,2012-04-18,OLM,7.26,2838,59291,35550,
28869,Kaitou Joker 2nd Season,2927,2015-04-06,Shin-Ei Animation,7.26,7572,6533,3008,
2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,2928,2007-03-17,Sunrise,7.26,7940,5815,2730,
52,Kidou Tenshi Angelic Layer,2929,2001-04-01,Bones,7.26,2853,58716,28941,
35159,Kimi no Hikari: Asagao to Kase-san.,2930,2017-07-25,Zexcs,7.26,3384,42843,17266,
844,Konjiki no Gash Bell!!: 101-banme no Mamono,2931,2004-08-07,Toei Animation,7.26,6731,8716,3977,
15439,"Kono Danshi, Ningyo Hiroimashita.",2932,2012-11-09,CoMix Wave Films,7.26,3528,39716,19645,
10918,Kowarekake no Orgel (Movie),2933,2010-09-11,Actas,7.26,5300,15813,6397,
3577,Kyouran Kazoku Nikki,2934,2008-04-12,Nomad,7.26,4130,28685,10825,
518,Mahou no Princess Minky Momo,2935,1982-03-18,Ashi Productions,7.26,6541,9397,2608,
37031,Mahoutsukai no Yome Recap,2936,2017-12-31,Wit Studio,7.26,5240,16265,5101,
2954,Maria-sama ga Miteru 3rd Specials,2937,2006-12-29,Studio Deen,7.26,7193,7447,3565,
3469,Maria-sama ga Miteru: Haru Specials,2938,2004-10-22,Studio Deen,7.26,6683,8859,4052,
34541,Mary to Majo no Hana,2939,2017-07-08,Studio Ponoc,7.26,2097,97913,52523,
1040,Mizuiro Jidai,2940,1996-04-04,Studio Comet,7.26,8311,5212,1304,
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,2941,2001-07-14,Toei Animation,7.26,8233,5345,2251,
51794,Nanatsu no Taizai: Mokushiroku no Yonkishi,2942,2023-10-08,Telecom Animation Film,7.26,2849,58798,9855,
13585,Natsuyuki Rendezvous,2943,2012-07-06,Doga Kobo,7.26,2320,83376,33186,
1655,Nerima Daikon Brothers,2944,2006-01-10,Studio Hibari,7.26,6621,9108,3643,
2912,Ohayou! Spank,2945,1981-03-07,TMS Entertainment,7.26,9937,3007,1586,
39753,"Omoi, Omoware, Furi, Furare",2946,2020-09-18,A-1 Pictures,7.26,2420,77293,22430,
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,2947,2021-07-03,SILVER LINK.,7.26,1023,235721,101521,
14267,Persona 4 the Animation: The Factor of Hope,2948,2012-06-09,AIC ASTA,7.26,4939,19220,4829,
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,2949,2012-04-08,Sunrise,7.26,3155,48526,21643,
4618,RideBack,2950,2009-01-12,Madhouse,7.26,3179,47998,21019,
25647,Sabage-bu! Specials,2951,2014-09-24,Pierrot Plus,7.26,4928,19296,8630,
44275,Selection Project,2952,2021-10-01,Doga Kobo,7.26,3317,44189,15650,
9793,Senjou no Valkyria 3: Tagatame no Juusou,2953,2011-04-13,A-1 Pictures,7.26,5360,15377,6289,
5034,Shikabane Hime: Kuro,2954,2009-01-01,Gainax,7.26,2429,76826,32551,
117,Shinpi no Sekai El-Hazard,2955,1995-05-26,AIC,7.26,4870,19887,7926,
536,Slayers: The Motion Picture,2956,1995-07-29,J.C.Staff,7.26,4431,24639,13344,
75,Soukyuu no Fafner: Dead Aggressor,2957,2004-07-05,Xebec,7.26,3148,48604,15133,
7955,The Marshmallow Times,2958,2004-04-04,Xebec,7.26,12473,1303,361,
36539,Tsuki ga Kirei Special,2959,2017-09-27,feel.,7.26,3787,34298,17172,
30901,Utawarerumono: Itsuwari no Kamen,2960,2015-10-04,White Fox,7.26,1915,111722,45452,
44061,Xin Shen Bang: Nezha Chongsheng,2961,2021-02-12,Light Chaser Animation Studios,7.26,8478,4952,2776,
1932,Yes! Precure 5,2962,2007-02-04,Toei Animation,7.26,5065,17991,7355,
42284,Yuan Long,2963,2020-07-11,CG Year,7.26,8885,4326,1855,
4028,Slayers Revolution,2964,2008-07-03,J.C.Staff,7.25,3638,37693,18571,
45425,Slow Loop,2965,2022-01-07,Connect,7.25,2750,62646,22830,
33013,Super Lovers OVA,2966,2017-01-01,Studio Deen,7.25,3961,31608,11713,
6380,Tetsuwan Birdy Decode: The Cipher,2967,2009-07-22,A-1 Pictures,7.25,4617,22346,9868,
5667,To LOVE-Ru OVA,2968,2009-04-03,Xebec,7.25,1337,177525,101404,
38921,Tsurune: Kazemai Koukou Kyuudou-bu - Yabai,2969,2019-03-03,Kyoto Animation,7.25,3908,32340,14867,
42962,Uzaki-chan wa Asobitai! Double,2970,2022-10-01,ENGI,7.25,1121,215355,78592,
30419,"Wake Up, Girls! Beyond the Bottom",2971,2015-12-11,Ordet,7.25,6681,8872,3370,
49386,Xingchen Bian: Xingchen Yao Hai,2972,2021-09-05,Foch Films,7.25,9805,3160,1415,
37164,Yao Shen Ji 2nd Season,2973,2018-01-06,Ruo Hong Culture,7.25,6572,9266,4735,
8481,"""Bungaku Shoujo"" Memoire",2974,2010-06-25,Production I.G,7.25,4099,29232,13407,
37204,Aikatsu Friends!,2975,2018-04-05,Bandai Namco Pictures,7.25,5874,12129,3654,
32806,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,2976,2016-08-13,Bandai Namco Pictures,7.25,9185,3872,1410,
30870,Ajin Part 3: Shougeki,2977,2016-09-23,Polygon Pictures,7.25,4292,26505,5724,
40532,Appare-Ranman!,2978,2020-04-10,P.A. Works,7.25,1712,130432,49917,
2922,Ashita no Joe 2 (Movie),2979,1981-07-04,Tokyo Movie Shinsha,7.25,8277,5276,1717,
11633,Blood Lad,2980,2013-07-08,Brain's Base,7.25,290,687570,361119,
1222,Bokura ga Ita,2981,2006-07-04,Artland,7.25,1041,231250,99943,
4189,Fuyu no Sonata,2982,2009-10-17,Studio Comet,7.25,4474,24143,5483,
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,2983,2021-07-04,J.C.Staff,7.25,595,388272,200416,
3327,Giant Gorg,2984,1984-04-05,Sunrise,7.25,7629,6415,1334,
20689,Hamatora The Animation,2985,2014-01-08,NAZ,7.25,787,302704,129733,
27969,Hana to Alice: Satsujin Jiken,2986,2015-02-20,Steve N' Steven,7.25,3313,44267,13134,
27829,Heavy Object,2987,2015-10-03,J.C.Staff,7.25,1503,154187,60708,
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,2988,2006-05-20,Production I.G,7.25,6058,11264,5388,
